"fecha","cantidad_viajes"
2023-03-21,24639
2023-03-22,24436
2023-03-23,24431
2023-03-24,24693
2023-03-25,17480
2023-03-26,6836
2023-03-27,24344
2023-03-28,24837
2023-03-29,23512
2023-03-30,21693
2023-03-31,1183
