"fecha","cantidad_viajes"
2023-03-02,9973
2023-03-03,11004
2023-03-04,8910
2023-03-05,3295
2023-03-06,11536
2023-03-07,11928
2023-03-08,11791
2023-03-09,10862
2023-03-10,12327
2023-03-11,9532
2023-03-12,4443
2023-03-13,11852
2023-03-14,11308
2023-03-15,11443
2023-03-16,12125
2023-03-17,11703
2023-03-18,9563
2023-03-19,3076
2023-03-20,11095
2023-03-21,11652
2023-03-22,12566
2023-03-23,11088
2023-03-24,11877
2023-03-25,9767
2023-03-26,4237
2023-03-27,11306
2023-03-28,10680
2023-03-29,11652
2023-03-30,10677
2023-03-31,691
