"fecha","cantidad_viajes"
2023-03-09,27200
2023-03-10,29714
2023-03-11,18584
2023-03-12,5327
2023-03-13,27710
2023-03-14,29940
2023-03-15,27569
2023-03-16,28923
2023-03-17,29587
2023-03-18,18449
2023-03-19,4693
2023-03-20,29083
2023-03-21,29491
2023-03-22,29789
2023-03-23,28373
2023-03-24,29316
2023-03-25,18836
2023-03-26,4896
2023-03-27,28841
2023-03-28,29541
2023-03-29,28761
2023-03-30,26542
2023-03-31,1321
